id	text	count
29264	Range_Rover Vogue	5
27551	Range_Rover_Sport S Si4	5
27554	Range_Rover_Sport SE V6	5
26210	Velar SE240	5
26207	Velar SE180	5
26206	Velar S180	4
26153	Velar D180	4
26161	Velar D240	4
26162	Velar D300	4
5261	Range_Rover_Evoque Pure	4
20192	Discovery_Sport Pure	4
25266	F-Pace Pure	4
27553	Range_Rover_Sport S V6	4
26539	Discovery_Sport Pure	4
26583	Velar P250	4
29852	XJ XJ50	4
29838	Velar P300	4
29861	F-Pace Pure	4
29864	F-Pace SVR	3
29868	E-Pace HSE	3
29567	I-Pace HSE	3
28870	E-Pace HSE	3
28860	E-Pace HSE	3
26543	Discovery_Sport HSE	3
26548	Discovery_Sport HSE	3
26545	Discovery_Sport HSE	3
26541	Discovery_Sport HSE	3
26523	Range_Rover_Evoque HSE	3
25820	Discovery HSE	3
25815	Discovery HSE	3
5163	Discovery_Sport HSE	3
5225	Range_Rover_Evoque HSE	3
5165	Discovery_Sport SE	2
5275	Range_Rover_Evoque SE	2
5276	Range_Rover_Evoque SE	2
25819	Discovery SE	2
25814	Discovery SE	2
25549	Range_Rover_Evoque SE	2
26542	Discovery_Sport SE	2
26540	Discovery_Sport SE	2
26547	Discovery_Sport SE	2
28859	E-Pace SE	2
28854	E-Pace SE	2
28869	E-Pace SE	2
29566	I-Pace SE	2
29867	E-Pace SE	2
29866	E-Pace S	1
29565	I-Pace S	1
28868	E-Pace S	1
28858	E-Pace S	1
28853	E-Pace S	1
25813	Discovery S	1
25268	F-Pace S	1
25818	Discovery S	1
20497	XF S	1
26186	XE S	1
26200	F-Pace S	1
