id	text	count
29849	Range_Rover  L  Autobiography  Si4  PHEV	12
27556	Range_Rover_Sport  Dynamic   Autobiography	12
27550	Range_Rover_Sport  Dynamic  Autobiography  SDV8	12
27548	Range_Rover_Sport  Dynamic  Autobiography  SDV6	12
27558	Range_Rover_Sport  Dynamic  Autobiography 	12
29253	Range_Rover  Autobiography  Dynamic	12
29254	Range_Rover  L  Autobiography 	12
29255	Range_Rover  Autobiography  SDV8	12
29258	Range_Rover  Autobiography 	12
29256	Range_Rover  L  Autobiography  SDV8	12
29257	Range_Rover  Autobiography  Si4	12
29278	Range_Rover  Vogue  SE 	12
29275	Range_Rover  Vogue  SE  TDV6	12
29277	Range_Rover  Vogue  SE  Supercharged 	12
29273	Range_Rover  Vogue  SE  SDV8	12
29274	Range_Rover  Vogue  SE  Si4	12
29263	Range_Rover  Vogue	12
29264	Range_Rover  Vogue	12
29265	Range_Rover  Vogue  L	12
29266	Range_Rover  Vogue  L	12
29267	Range_Rover  Vogue  SDV8	12
29272	Range_Rover  Vogue  L  SE	12
26531	Range_Rover_Evoque  Autobiography	12
29262	Range_Rover  L  SDV8  SVAutobiography	8
29272	Range_Rover  Vogue  L  SE	8
29266	Range_Rover  Vogue  L	8
29265	Range_Rover  Vogue  L	8
29256	Range_Rover  L  Autobiography  SDV8	8
29261	Range_Rover  L  SVAutobiography	8
29841	Velar  S  S-C  	8
29840	Velar   S-C   Base	8
29844	Velar  R-Dynamic  S  S-C  	8
29842	Velar  SE    S-C	8
29843	Velar  R-Dynamic  S-C    Base	8
29254	Range_Rover  L  Autobiography 	8
29849	Range_Rover  L  Autobiography  Si4  PHEV	8
29848	Range_Rover  Vogue  SE   S-C	8
29845	Velar  R-Dynamic  SE   S-C 	8
29846	Velar  R-Dynamic  S-C    HSE	8
29846	Velar  R-Dynamic  S-C    HSE	7
29256	Range_Rover  L  Autobiography  SDV8	7
29255	Range_Rover  Autobiography  SDV8	7
28770	Discovery  HSE  Luxury	7
27549	Range_Rover_Sport  Dynamic  HSE  SDV8	7
27550	Range_Rover_Sport  Dynamic  Autobiography  SDV8	7
29843	Velar  R-Dynamic  S-C    Base	7
29842	Velar  SE    S-C	7
29844	Velar  R-Dynamic  S  S-C  	7
29845	Velar  R-Dynamic  SE   S-C 	7
29840	Velar   S-C   Base	7
29841	Velar  S  S-C  	7
29838	Velar 	7
29839	Velar  R-Dynamic 	7
29262	Range_Rover  L  SDV8  SVAutobiography	7
29267	Range_Rover  Vogue  SDV8	7
29273	Range_Rover  Vogue  SE  SDV8	7
26549	Discovery_Sport  HSE  Luxury	7
26546	Discovery_Sport  HSE  Luxury	7
26544	Discovery_Sport  HSE  Luxury	7
26587	Velar  SE 	7
26586	Velar  S 	7
26591	Velar  R-Dynamic  S 	7
26592	Velar  R-Dynamic  SE 	7
26593	Velar  R-Dynamic   HSE	7
25821	Discovery  HSE  Luxury	7
25816	Discovery  HSE  Luxury	7
5161	Discovery_Sport  HSE  Luxury	7
29274	Range_Rover  Vogue  SE  Si4	6
29278	Range_Rover  Vogue  SE 	6
27551	Range_Rover_Sport  S  Si4	6
27552	Range_Rover_Sport  SE  Si4	6
27559	Range_Rover_Sport   SVR	6
27557	Range_Rover_Sport  Dynamic  HSE 	6
27558	Range_Rover_Sport  Dynamic  Autobiography 	6
29254	Range_Rover  L  Autobiography 	6
29258	Range_Rover  Autobiography 	6
29257	Range_Rover  Autobiography  Si4	6
29847	Range_Rover_Sport  Dynamic  HSE  Si4  Pnev	6
29849	Range_Rover  L  Autobiography  Si4  PHEV	6
29260	Range_Rover  HSE  TDV6	5
28771	Range_Rover_Evoque  Edition  Special	5
27545	Range_Rover_Sport  SE  TDV6	5
27544	Range_Rover_Sport  S  TDV6	5
27546	Range_Rover_Sport  HSE  TDV6	5
29275	Range_Rover  Vogue  SE  TDV6	5
29836	Range_Rover_Evoque  Edition  Special	5
29837	Velar  S 	5
29835	Discovery_Sport  Edition  Special	5
26170	Velar   Edition  First	5
26170	Velar   Edition  First	5
26171	Velar  Edition  First  R380	5
26167	Velar  R-Dynamic 	5
26162	Velar 	5
26582	Velar  SE 	5
26581	Velar  S 	4
26596	Velar  R-Dynamic   HSE	4
26595	Velar  R-Dynamic  SE 	4
26594	Velar  R-Dynamic  S 	4
26590	Velar  R-Dynamic 	4
26589	Velar  R-Dynamic  S 	4
26588	Velar  SE 	4
26585	Velar  SE 	4
26583	Velar 	4
26584	Velar  S 	4
26166	Velar  R-Dynamic 	4
26161	Velar 	4
20192	Discovery_Sport  Pure	3
5261	Range_Rover_Evoque  Pure	3
26539	Discovery_Sport  Pure	3
29836	Range_Rover_Evoque  Edition  Special	3
29835	Discovery_Sport  Edition  Special	3
28771	Range_Rover_Evoque  Edition  Special	3
29259	Range_Rover  HSE  Supercharged	2
27547	Range_Rover_Sport  HSE  SDV6	2
27548	Range_Rover_Sport  Dynamic  Autobiography  SDV6	2
29840	Velar   S-C   Base	2
29843	Velar  R-Dynamic  S-C    Base	2
29277	Range_Rover  Vogue  SE  Supercharged 	2
29262	Range_Rover  L  SDV8  SVAutobiography	2
29261	Range_Rover  L  SVAutobiography	2
26153	Velar 	2
26165	Velar  R-Dynamic 	2
26170	Velar   Edition  First	2
26206	Velar  S	2
26207	Velar  SE	2
26208	Velar  R-Dynamic  S	2
26209	Velar  R-Dynamic  SE	2
26171	Velar  Edition  First  R380	2
26210	Velar  SE	2
26211	Velar  R-Dynamic  SE	2
29850	Range_Rover  Coupe  SV	2
29849	Range_Rover  L  Autobiography  Si4  PHEV	1
29847	Range_Rover_Sport  Dynamic  HSE  Si4  Pnev	1
26212	Velar  R-Dynamic  HSE	1
26214	Velar  R-Dynamic  SE	1
26213	Velar  R-Dynamic  S	1
26219	Velar  R-Dynamic  SE	1
26218	Velar  R-Dynamic  S	1
26215	Velar  R-Dynamic  HSE	1
26171	Velar  Edition  First  R380	1
27559	Range_Rover_Sport   SVR	1
